,player_name,player_id,team_name,team_id,season,primary_position,tb_hit,bb_hit,so_hit,sb_hit,hr_hit,rbi_hit,xbh_hit,tpa_hit,h_hit,r_hit,ab_hit,sv_pitch,bb_pitch,so_pitch,hr_pitch,qs_pitch,hld_pitch,svo_pitch,h_pitch,ip_pitch,r_pitch,ab_pitch,er_pitch
14671,"Dougherty, Jim",113494,Pirates,134,1999,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,9.0,2.0
14672,"Garcia, Freddy",114587,Pirates,134,1999,3B,53.0,4.0,41.0,0.0,6.0,23.0,11.0,135.0,30.0,16.0,130.0,,,,,,,,,,,,
14673,"Garcia, Mike",237694,Pirates,134,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,22.0,1.0
14674,"Giles, Brian",114789,Pirates,134,1999,LF,320.0,95.0,80.0,6.0,39.0,115.0,75.0,627.0,164.0,109.0,521.0,,,,,,,,,,,,
14675,"Guillen, Jose",115229,Pirates,134,1999,RF,41.0,10.0,21.0,1.0,1.0,18.0,7.0,132.0,32.0,18.0,120.0,,,,,,,,,,,,
14676,"Haad, Yamid",150251,Pirates,134,1999,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,
14677,"Hansell, Greg",115434,Pirates,134,1999,P,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,11.0,34.0,5.0,0.0,4.0,3.0,42.0,39.1,20.0,150.0,17.0
14678,"Hermansen, Chad",150252,Pirates,134,1999,CF,20.0,7.0,19.0,2.0,1.0,1.0,4.0,69.0,14.0,5.0,60.0,,,,,,,,,,,,
14679,"Kendall, Jason",116974,Pirates,134,1999,C,143.0,38.0,32.0,22.0,8.0,41.0,31.0,334.0,93.0,61.0,280.0,,,,,,,,,,,,
14680,"Laker, Tim",117420,Pirates,134,1999,C,3.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,9.0,,,,,,,,,,,,
14681,"Loiselle, Rich",117874,Pirates,134,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,14.0,2.0,0.0,3.0,1.0,16.0,15.1,9.0,57.0,9.0
14682,"Martin, Al",118329,Pirates,134,1999,LF,274.0,49.0,119.0,20.0,24.0,63.0,68.0,593.0,150.0,97.0,541.0,,,,,,,,,,,,
14683,"Meares, Pat",118897,Pirates,134,1999,SS,32.0,9.0,20.0,0.0,0.0,7.0,4.0,104.0,28.0,15.0,91.0,,,,,,,,,,,,
14684,"Morris, Warren",150255,Pirates,134,1999,2B,218.0,59.0,88.0,3.0,15.0,73.0,38.0,581.0,147.0,65.0,511.0,,,,,,,,,,,,
14685,"Nunez, Abraham O.",119865,Pirates,134,1999,2B,65.0,28.0,54.0,9.0,0.0,17.0,8.0,301.0,57.0,25.0,259.0,,,,,,,,,,,,
14686,"Oliver, Joe",119987,Pirates,134,1999,C,38.0,10.0,33.0,2.0,1.0,13.0,9.0,146.0,27.0,10.0,134.0,,,,,,,,,,,,
14687,"Osik, Keith",120092,Pirates,134,1999,C,42.0,11.0,30.0,0.0,2.0,13.0,6.0,181.0,31.0,12.0,167.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,4.0
14688,"Peters, Chris",120454,Pirates,134,1999,P,6.0,2.0,10.0,1.0,0.0,1.0,0.0,25.0,6.0,5.0,22.0,0.0,27.0,46.0,17.0,3.0,1.0,0.0,98.0,71.0,59.0,304.0,52.0
14689,"Phillips, Jason",150259,Pirates,134,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,11.0,7.0,9.0,28.0,9.0
14690,"Ramirez, Aramis",133380,Pirates,134,1999,3B,14.0,6.0,9.0,0.0,0.0,7.0,3.0,64.0,10.0,2.0,56.0,,,,,,,,,,,,
14691,"Ritchie, Todd",121234,Pirates,134,1999,P,9.0,1.0,16.0,0.0,0.0,1.0,1.0,62.0,8.0,3.0,53.0,0.0,54.0,107.0,17.0,16.0,1.0,0.0,169.0,172.2,79.0,652.0,67.0
14692,"Sauerbeck, Scott",150261,Pirates,134,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,38.0,55.0,6.0,0.0,10.0,5.0,53.0,67.2,19.0,241.0,15.0
14693,"Schmidt, Jason",121834,Pirates,134,1999,P,5.0,5.0,33.0,0.0,0.0,1.0,0.0,77.0,5.0,2.0,60.0,0.0,85.0,148.0,24.0,20.0,0.0,0.0,219.0,212.2,110.0,835.0,99.0
14694,"Schourek, Pete",121860,Pirates,134,1999,P,0.0,3.0,13.0,0.0,0.0,1.0,0.0,31.0,0.0,1.0,25.0,0.0,49.0,94.0,20.0,5.0,0.0,0.0,128.0,113.0,75.0,446.0,67.0
14695,"Silva, Jose",122231,Pirates,134,1999,P,2.0,0.0,10.0,0.0,0.0,3.0,0.0,22.0,2.0,0.0,20.0,4.0,39.0,77.0,10.0,1.0,2.0,5.0,108.0,97.1,70.0,385.0,62.0
14696,"Sprague, Ed",122612,Pirates,134,1999,3B,228.0,50.0,93.0,3.0,22.0,81.0,51.0,564.0,131.0,71.0,490.0,,,,,,,,,,,,
14697,"Sveum, Dale",123011,Pirates,134,1999,SS,31.0,7.0,28.0,0.0,3.0,13.0,9.0,80.0,15.0,7.0,71.0,,,,,,,,,,,,
14698,"Tremie, Chris",123457,Pirates,134,1999,C,1.0,2.0,4.0,0.0,0.0,1.0,0.0,16.0,1.0,1.0,14.0,,,,,,,,,,,,
14699,"Wallace, Jeff",123862,Pirates,134,1999,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,41.0,2.0,0.0,7.0,1.0,26.0,39.0,17.0,133.0,16.0
14700,"Ward, Turner",123930,Pirates,134,1999,RF,21.0,13.0,9.0,2.0,0.0,8.0,2.0,109.0,19.0,2.0,91.0,,,,,,,,,,,,
14701,"Wehner, John",124036,Pirates,134,1999,1B,17.0,7.0,12.0,1.0,1.0,4.0,3.0,75.0,12.0,6.0,65.0,,,,,,,,,,,,
14702,"Wilkins, Marc",124270,Pirates,134,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,44.0,3.0,0.0,8.0,0.0,49.0,51.0,28.0,191.0,24.0
14703,"Williams, Mike",124328,Pirates,134,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,23.0,37.0,76.0,9.0,0.0,1.0,28.0,63.0,58.1,36.0,228.0,33.0
14704,"Young, Kevin",124704,Pirates,134,1999,1B,305.0,75.0,124.0,22.0,26.0,106.0,73.0,675.0,174.0,103.0,584.0,,,,,,,,,,,,
14705,"Almanzar, Carlos",110179,Padres,135,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,30.0,6.0,0.0,0.0,0.0,48.0,37.1,32.0,146.0,31.0
14706,"Arias, George",110313,Padres,135,1999,3B,69.0,6.0,54.0,0.0,7.0,20.0,15.0,170.0,40.0,20.0,164.0,,,,,,,,,,,,
14707,"Ashby, Andy",110351,Padres,135,1999,P,10.0,3.0,25.0,0.0,0.0,2.0,2.0,72.0,8.0,3.0,62.0,0.0,54.0,132.0,26.0,17.0,0.0,0.0,204.0,206.0,95.0,790.0,87.0
14708,"Baerga, Carlos",110427,Padres,135,1999,2B,27.0,6.0,14.0,1.0,2.0,5.0,3.0,89.0,20.0,6.0,80.0,,,,,,,,,,,,
14709,"Boehringer, Brian",111145,Padres,135,1999,P,1.0,2.0,9.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,16.0,0.0,35.0,64.0,10.0,5.0,3.0,2.0,97.0,94.1,38.0,360.0,34.0
14710,"Carlyle, Buddy",234194,Padres,135,1999,P,2.0,2.0,3.0,0.0,0.0,1.0,0.0,11.0,2.0,1.0,9.0,0.0,17.0,29.0,7.0,3.0,0.0,0.0,36.0,37.2,28.0,140.0,25.0
14711,"Clement, Matt",136725,Padres,135,1999,P,4.0,4.0,28.0,0.0,0.0,1.0,0.0,62.0,4.0,7.0,52.0,0.0,86.0,135.0,18.0,16.0,0.0,0.0,190.0,180.2,106.0,695.0,90.0
14712,"Cunnane, Will",112940,Padres,135,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,12.0,22.0,8.0,0.0,5.0,0.0,34.0,31.0,19.0,117.0,18.0
14713,"Darr, Mike",150432,Padres,135,1999,RF,20.0,5.0,18.0,2.0,2.0,3.0,3.0,53.0,13.0,6.0,48.0,,,,,,,,,,,,
14714,"Davis, Ben",150433,Padres,135,1999,C,96.0,25.0,70.0,2.0,5.0,30.0,20.0,293.0,65.0,29.0,266.0,,,,,,,,,,,,
14715,"Garcia, Carlos",114583,Padres,135,1999,2B,2.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,11.0,,,,,,,,,,,,
14716,"Giovanola, Ed",114831,Padres,135,1999,2B,13.0,9.0,8.0,2.0,0.0,3.0,1.0,69.0,11.0,10.0,58.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.0,5.0,0.0
14717,"Gomez, Chris",114909,Padres,135,1999,SS,72.0,27.0,49.0,1.0,1.0,15.0,10.0,265.0,59.0,20.0,234.0,,,,,,,,,,,,
14718,"Gonzalez, Wiki",150435,Padres,135,1999,C,34.0,1.0,8.0,0.0,3.0,12.0,6.0,85.0,21.0,7.0,83.0,,,,,,,,,,,,
14719,"Guzman, Domingo",150436,Padres,135,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,13.0,5.0,12.0,28.0,12.0
14720,"Gwynn, Tony",115270,Padres,135,1999,RF,196.0,29.0,14.0,7.0,10.0,62.0,37.0,446.0,139.0,59.0,411.0,,,,,,,,,,,,
14721,"Hitchcock, Sterling",115982,Padres,135,1999,P,5.0,3.0,34.0,0.0,0.0,0.0,0.0,71.0,5.0,4.0,61.0,0.0,76.0,194.0,29.0,18.0,0.0,0.0,202.0,205.2,99.0,787.0,94.0
14722,"Hoffman, Trevor",116034,Padres,135,1999,P,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,40.0,15.0,73.0,5.0,0.0,1.0,43.0,48.0,67.1,23.0,244.0,16.0
14723,"Jackson, Damian",116423,Padres,135,1999,2B,138.0,53.0,105.0,34.0,9.0,39.0,31.0,447.0,87.0,56.0,388.0,,,,,,,,,,,,
14724,"Joyner, Wally",116780,Padres,135,1999,1B,113.0,58.0,54.0,0.0,5.0,43.0,21.0,386.0,80.0,34.0,323.0,,,,,,,,,,,,
14725,"Leyritz, Jim",117747,Padres,135,1999,C,61.0,15.0,37.0,0.0,8.0,21.0,13.0,154.0,32.0,17.0,134.0,,,,,,,,,,,,
14726,"Magadan, Dave",118132,Padres,135,1999,3B,88.0,45.0,36.0,1.0,2.0,30.0,15.0,300.0,68.0,20.0,248.0,,,,,,,,,,,,
14727,"Matthews, Gary",150439,Padres,135,1999,LF,8.0,9.0,9.0,2.0,0.0,7.0,0.0,45.0,8.0,4.0,36.0,,,,,,,,,,,,
14728,"Miceli, Dan",119023,Padres,135,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,36.0,59.0,7.0,0.0,9.0,4.0,67.0,68.2,39.0,252.0,34.0
14729,"Murray, Heath",119583,Padres,135,1999,P,2.0,1.0,9.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,13.0,0.0,26.0,25.0,7.0,1.0,0.0,0.0,60.0,50.0,33.0,203.0,32.0
14730,"Myers, Greg",119616,Padres,135,1999,C,50.0,13.0,14.0,0.0,3.0,15.0,7.0,141.0,37.0,9.0,128.0,,,,,,,,,,,,
14731,"Nevin, Phil",119732,Padres,135,1999,1B,202.0,51.0,82.0,1.0,24.0,85.0,51.0,441.0,103.0,52.0,383.0,,,,,,,,,,,,
14732,"Newhan, David",209315,Padres,135,1999,2B,13.0,1.0,11.0,2.0,2.0,6.0,3.0,44.0,6.0,7.0,43.0,,,,,,,,,,,,
14733,"Owens, Eric",120140,Padres,135,1999,LF,172.0,38.0,50.0,33.0,9.0,61.0,34.0,485.0,117.0,55.0,440.0,,,,,,,,,,,,
14734,"Reyes, Carlos",121095,Padres,135,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.0,57.0,11.0,0.0,5.0,2.0,76.0,77.1,38.0,296.0,32.0
14735,"Rivera, Roberto",121251,Padres,135,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,6.0,7.0,4.0,25.0,3.0
14736,"Rivera, Ruben",121252,Padres,135,1999,CF,167.0,55.0,143.0,18.0,23.0,48.0,40.0,475.0,80.0,65.0,411.0,,,,,,,,,,,,
14737,"Sanders, Reggie",121673,Padres,135,1999,LF,252.0,65.0,108.0,36.0,26.0,72.0,57.0,550.0,136.0,92.0,478.0,,,,,,,,,,,,
14738,"Spencer, Stan",136461,Padres,135,1999,P,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,10.0,0.0,11.0,36.0,11.0,2.0,0.0,0.0,56.0,38.1,44.0,167.0,39.0
14739,"Vander Wal, John",123639,Padres,135,1999,LF,103.0,37.0,59.0,2.0,6.0,41.0,24.0,288.0,67.0,26.0,246.0,,,,,,,,,,,,
14740,"Veras, Quilvio",123700,Padres,135,1999,2B,180.0,65.0,88.0,30.0,6.0,41.0,33.0,545.0,133.0,95.0,475.0,,,,,,,,,,,,
14741,"Vosberg, Ed",123756,Padres,135,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,4.0,2.0,16.0,8.1,11.0,38.0,9.0
14743,"Wall, Donne",123849,Padres,135,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,53.0,11.0,0.0,18.0,6.0,58.0,70.1,31.0,265.0,24.0
14744,"Whisenant, Matt",124150,Padres,135,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,5.0,1.0,10.0,14.2,6.0,50.0,6.0
14746,"Whiteside, Matt",124209,Padres,135,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,0.0,0.0,0.0,19.0,11.0,17.0,48.0,17.0
14747,"Williams, Woody",124315,Padres,135,1999,P,17.0,2.0,19.0,0.0,0.0,6.0,4.0,80.0,13.0,4.0,73.0,0.0,73.0,137.0,33.0,19.0,0.0,0.0,213.0,208.1,106.0,794.0,102.0
14748,"Aurilia, Rich",110383,Giants,137,1999,SS,248.0,43.0,71.0,2.0,22.0,80.0,46.0,614.0,157.0,68.0,558.0,,,,,,,,,,,,
14749,"Benard, Marvin",110847,Giants,137,1999,RF,257.0,55.0,97.0,27.0,16.0,64.0,57.0,625.0,163.0,100.0,562.0,,,,,,,,,,,,
14750,"Bonds, Barry",111188,Giants,137,1999,LF,219.0,73.0,62.0,15.0,34.0,83.0,56.0,434.0,93.0,91.0,355.0,,,,,,,,,,,,
14751,"Brock, Chris",111496,Giants,137,1999,P,7.0,3.0,8.0,0.0,0.0,4.0,0.0,42.0,7.0,4.0,35.0,0.0,41.0,76.0,18.0,9.0,0.0,0.0,124.0,106.2,69.0,428.0,65.0
14752,"Burks, Ellis",111736,Giants,137,1999,RF,222.0,69.0,86.0,7.0,31.0,96.0,50.0,469.0,110.0,73.0,390.0,,,,,,,,,,,,
14753,"Canizaro, Jay",111957,Giants,137,1999,2B,13.0,1.0,2.0,1.0,1.0,9.0,3.0,19.0,8.0,5.0,18.0,,,,,,,,,,,,
14754,"Delgado, Wilson",113234,Giants,137,1999,SS,22.0,5.0,9.0,1.0,0.0,3.0,3.0,78.0,18.0,7.0,71.0,,,,,,,,,,,,
14755,"Del Toro, Miguel",150267,Giants,137,1999,P,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,11.0,20.0,5.0,0.0,0.0,0.0,24.0,23.2,11.0,91.0,11.0
14756,"Embree, Alan",113833,Giants,137,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,6.0,0.0,22.0,3.0,42.0,58.2,22.0,210.0,22.0
14757,"Estes, Shawn",113915,Giants,137,1999,P,14.0,3.0,21.0,0.0,0.0,5.0,4.0,75.0,10.0,8.0,61.0,0.0,112.0,159.0,21.0,14.0,0.0,0.0,209.0,203.0,121.0,780.0,111.0
14758,"Gardner, Mark",114610,Giants,137,1999,P,7.0,3.0,15.0,0.0,1.0,3.0,1.0,48.0,4.0,2.0,39.0,0.0,57.0,86.0,27.0,5.0,1.0,1.0,142.0,139.0,103.0,533.0,100.0
14759,"Guzman, Edwards",150270,Giants,137,1999,3B,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,15.0,,,,,,,,,,,,
14760,"Hayes, Charlie",115640,Giants,137,1999,1B,83.0,33.0,41.0,3.0,6.0,48.0,16.0,301.0,54.0,33.0,264.0,,,,,,,,,,,,
14761,"Hernandez, Livan",115817,Giants,137,1999,P,4.0,1.0,5.0,0.0,0.0,1.0,0.0,26.0,4.0,1.0,18.0,0.0,21.0,47.0,6.0,5.0,0.0,0.0,66.0,63.2,32.0,247.0,31.0
14763,"Javier, Stan",116506,Giants,137,1999,OF,118.0,29.0,55.0,13.0,3.0,30.0,19.0,371.0,92.0,49.0,333.0,,,,,,,,,,,,
14764,"Johnstone, John",116651,Giants,137,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,56.0,8.0,0.0,28.0,7.0,48.0,65.2,24.0,237.0,19.0
14765,"Kent, Jeff",116999,Giants,137,1999,2B,261.0,61.0,112.0,13.0,23.0,101.0,65.0,585.0,148.0,86.0,511.0,,,,,,,,,,,,
14766,"Martinez, Ramon",134002,Giants,137,1999,2B,59.0,14.0,17.0,1.0,5.0,19.0,11.0,165.0,38.0,21.0,144.0,,,,,,,,,,,,
14767,"Mayne, Brent",118490,Giants,137,1999,C,135.0,43.0,65.0,2.0,2.0,39.0,34.0,374.0,97.0,39.0,322.0,,,,,,,,,,,,
14768,"Mirabelli, Doug",119182,Giants,137,1999,C,31.0,9.0,25.0,0.0,1.0,10.0,7.0,98.0,22.0,10.0,87.0,,,,,,,,,,,,
14769,"Mueller, Bill",119482,Giants,137,1999,3B,150.0,65.0,52.0,4.0,2.0,36.0,26.0,492.0,120.0,61.0,414.0,,,,,,,,,,,,
14770,"Murray, Calvin",150273,Giants,137,1999,CF,7.0,2.0,4.0,1.0,0.0,5.0,2.0,21.0,5.0,1.0,19.0,,,,,,,,,,,,
14771,"Nathan, Joe",150274,Giants,137,1999,P,6.0,2.0,6.0,0.0,0.0,1.0,1.0,35.0,5.0,1.0,28.0,1.0,46.0,54.0,17.0,8.0,0.0,1.0,84.0,90.1,45.0,346.0,42.0
14772,"Nen, Robb",119718,Giants,137,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,77.0,8.0,0.0,0.0,46.0,79.0,72.1,36.0,287.0,32.0
14773,"Ortiz, Russ",133460,Giants,137,1999,P,19.0,3.0,17.0,0.0,1.0,8.0,3.0,81.0,14.0,7.0,71.0,0.0,125.0,164.0,24.0,21.0,0.0,0.0,189.0,207.2,109.0,775.0,88.0
14774,"Patrick, Bronswell",132940,Giants,137,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,9.0,5.1,7.0,24.0,6.0
14775,"Rios, Armando",136608,Giants,137,1999,RF,79.0,24.0,35.0,7.0,7.0,29.0,16.0,177.0,49.0,32.0,150.0,,,,,,,,,,,,
14776,"Rodriguez, Felix",121353,Giants,137,1999,P,6.0,0.0,1.0,0.0,1.0,3.0,2.0,8.0,2.0,3.0,6.0,0.0,29.0,55.0,6.0,0.0,3.0,1.0,67.0,66.1,32.0,256.0,28.0
14777,"Rodriguez, Rich",121363,Giants,137,1999,P,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,28.0,44.0,8.0,0.0,11.0,2.0,60.0,56.2,33.0,219.0,33.0
14778,"Rueter, Kirk",121541,Giants,137,1999,P,11.0,3.0,6.0,0.0,0.0,5.0,2.0,70.0,9.0,6.0,58.0,0.0,55.0,94.0,28.0,17.0,0.0,0.0,219.0,184.2,118.0,737.0,111.0
14779,"Santangelo, F.P.",121692,Giants,137,1999,CF,98.0,53.0,54.0,12.0,3.0,26.0,23.0,326.0,66.0,49.0,254.0,,,,,,,,,,,,
14780,"Servais, Scott",122011,Giants,137,1999,C,79.0,13.0,31.0,0.0,5.0,21.0,15.0,217.0,54.0,21.0,198.0,,,,,,,,,,,,
14781,"Snow, J.T.",122497,Giants,137,1999,1B,257.0,86.0,121.0,0.0,24.0,98.0,51.0,668.0,156.0,93.0,570.0,,,,,,,,,,,,
14782,"Spradlin, Jerry",122609,Giants,137,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,52.0,4.0,0.0,11.0,1.0,59.0,58.0,31.0,227.0,27.0
14784,"Tavarez, Julian",123118,Giants,137,1999,P,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,25.0,33.0,7.0,0.0,5.0,2.0,65.0,54.2,38.0,220.0,36.0
14785,"Acevedo, Juan",110032,Cardinals,138,1999,P,1.0,0.0,16.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,20.0,4.0,48.0,52.0,17.0,1.0,4.0,6.0,115.0,102.1,71.0,395.0,67.0
14786,"Ankiel, Rick",150449,Cardinals,138,1999,P,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,10.0,1.0,14.0,39.0,2.0,2.0,0.0,1.0,26.0,33.0,12.0,121.0,12.0
14787,"Aybar, Manny",110403,Cardinals,138,1999,P,1.0,0.0,7.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,12.0,3.0,36.0,74.0,13.0,0.0,11.0,5.0,104.0,97.0,67.0,383.0,59.0
14788,"Benes, Alan",110853,Cardinals,138,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0
14789,"Bottalico, Ricky",111262,Cardinals,138,1999,P,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,20.0,49.0,66.0,8.0,0.0,8.0,28.0,83.0,73.1,45.0,292.0,40.0
14790,"Bottenfield, Kent",111264,Cardinals,138,1999,P,12.0,1.0,26.0,0.0,0.0,5.0,3.0,70.0,9.0,4.0,61.0,0.0,89.0,124.0,21.0,16.0,0.0,0.0,197.0,190.1,91.0,729.0,84.0
14791,"Bragg, Darren",111369,Cardinals,138,1999,CF,103.0,44.0,67.0,3.0,6.0,26.0,19.0,325.0,71.0,38.0,273.0,,,,,,,,,,,,
14792,"Busby, Mike",111785,Cardinals,138,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,0.0,4.0,0.0,21.0,17.2,15.0,69.0,14.0
14793,"Castillo, Alberto",112107,Cardinals,138,1999,C,87.0,24.0,48.0,0.0,4.0,31.0,12.0,290.0,67.0,21.0,255.0,,,,,,,,,,,,
14794,"Croushore, Rick",131701,Cardinals,138,1999,P,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,43.0,88.0,9.0,0.0,14.0,10.0,68.0,71.2,42.0,275.0,33.0
14795,"Davis, Eric",113102,Cardinals,138,1999,RF,77.0,30.0,49.0,5.0,5.0,30.0,16.0,223.0,49.0,27.0,191.0,,,,,,,,,,,,
14796,"Drew, J.D.",136770,Cardinals,138,1999,RF,156.0,50.0,77.0,19.0,13.0,39.0,35.0,430.0,89.0,72.0,368.0,,,,,,,,,,,,
14797,"Dunston, Shawon",113645,Cardinals,138,1999,SS,70.0,2.0,23.0,6.0,5.0,25.0,12.0,158.0,46.0,23.0,150.0,,,,,,,,,,,,
14798,"Heiserman, Rick",150453,Cardinals,138,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,8.0,4.1,4.0,20.0,4.0
14799,"Howard, David",116201,Cardinals,138,1999,SS,24.0,7.0,27.0,0.0,1.0,6.0,5.0,92.0,17.0,3.0,82.0,,,,,,,,,,,,
14800,"Howard, Thomas",116215,Cardinals,138,1999,RF,85.0,17.0,26.0,1.0,6.0,28.0,16.0,215.0,57.0,16.0,195.0,,,,,,,,,,,,
14801,"Jensen, Marcus",116534,Cardinals,138,1999,C,16.0,6.0,12.0,0.0,1.0,1.0,6.0,42.0,8.0,5.0,34.0,,,,,,,,,,,,
14802,"Jimenez, Jose",150455,Cardinals,138,1999,P,7.0,0.0,22.0,0.0,0.0,2.0,1.0,55.0,5.0,5.0,53.0,0.0,71.0,113.0,16.0,13.0,0.0,1.0,173.0,163.0,114.0,628.0,106.0
14803,"Kennedy, Adam",150456,Cardinals,138,1999,2B,41.0,3.0,8.0,0.0,1.0,16.0,12.0,110.0,26.0,12.0,102.0,,,,,,,,,,,,
14804,"King, Curtis",117076,Cardinals,138,1999,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,2.0
14805,"Lankford, Ray",117484,Cardinals,138,1999,LF,208.0,49.0,110.0,14.0,15.0,63.0,48.0,476.0,129.0,77.0,422.0,,,,,,,,,,,,
14806,"Luebbers, Larry",117988,Cardinals,138,1999,P,2.0,1.0,2.0,0.0,0.0,0.0,0.0,18.0,2.0,1.0,16.0,0.0,16.0,16.0,8.0,3.0,0.0,0.0,46.0,45.2,27.0,176.0,26.0
14807,"Marrero, Eli",118305,Cardinals,138,1999,C,94.0,18.0,56.0,11.0,6.0,34.0,20.0,343.0,61.0,32.0,317.0,,,,,,,,,,,,
14808,"McEwing, Joe",136607,Cardinals,138,1999,2B,204.0,41.0,87.0,7.0,9.0,44.0,41.0,575.0,141.0,65.0,513.0,,,,,,,,,,,,
14809,"McGee, Willie",118694,Cardinals,138,1999,LF,75.0,17.0,60.0,7.0,0.0,20.0,7.0,290.0,68.0,25.0,271.0,,,,,,,,,,,,
14810,"McGwire, Mark",118743,Cardinals,138,1999,1B,363.0,133.0,141.0,0.0,65.0,147.0,87.0,661.0,145.0,118.0,521.0,,,,,,,,,,,,
